Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
R02699,CUST107127,Bought the policy without any issues.,Neutral,3,Policy Purchase
R02700,CUST105694,Everything went better than expected.,Positive,5,Policy Purchase
R02701,CUST103727,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R02702,CUST102403,Bought the policy without any issues.,Neutral,3,Customer Support
R02703,CUST101790,"Service was okay, nothing special.",Neutral,3,Claim
R02704,CUST103428,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02705,CUST103316,Everything went better than expected.,Positive,4,Claim
R02706,CUST108013,Customer service was rude and unhelpful.,Negative,1,Customer Support
R02707,CUST100829,Great customer support. Very satisfied.,Positive,4,Customer Support
R02708,CUST100176,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R02709,CUST105923,Everything went better than expected.,Positive,4,Claim
R02710,CUST107527,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R02711,CUST108238,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R02712,CUST109260,Everything went better than expected.,Positive,5,Policy Purchase
R02713,CUST104521,The policy terms were not clearly explained.,Negative,1,Customer Support
R02714,CUST101599,"Service was okay, nothing special.",Neutral,3,Customer Support
R02715,CUST106735,The policy terms were not clearly explained.,Negative,2,Claim
R02716,CUST109962,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R02717,CUST108141,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02718,CUST106174,The policy terms were not clearly explained.,Negative,1,Claim
R02719,CUST102232,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R02720,CUST108598,Great customer support. Very satisfied.,Positive,4,Claim
R02721,CUST109517,Bought the policy without any issues.,Neutral,3,Claim
R02722,CUST106182,Everything went better than expected.,Positive,4,Policy Purchase
R02723,CUST107993,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R02724,CUST105206,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02725,CUST107594,The claim process was quick and smooth.,Positive,5,Claim
R02726,CUST109944,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R02727,CUST108621,"Average experience, neither good nor bad.",Neutral,3,Claim
R02728,CUST100378,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R02729,CUST101021,The claim process was quick and smooth.,Positive,5,Customer Support
R02730,CUST105431,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R02731,CUST105965,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R02732,CUST100810,Everything went better than expected.,Positive,4,Claim
R02733,CUST105492,Everything went better than expected.,Positive,5,Claim
R02734,CUST100643,Fast and helpful service!,Positive,4,Policy Purchase
R02735,CUST100799,Bought the policy without any issues.,Neutral,3,Policy Purchase
R02736,CUST101804,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R02737,CUST100125,It was a typical insurance interaction.,Neutral,3,Claim
R02738,CUST108923,Had to wait weeks for a response.,Negative,1,Claim
R02739,CUST106853,"Service was okay, nothing special.",Neutral,3,Claim
R02740,CUST108306,"Support was fine, not exceptional.",Neutral,3,Customer Support
R02741,CUST101060,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R02742,CUST104628,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R02743,CUST100142,It was a typical insurance interaction.,Neutral,3,Customer Support
R02744,CUST102745,The policy terms were not clearly explained.,Negative,2,Claim
R02745,CUST105623,The policy terms were not clearly explained.,Negative,2,Claim
R02746,CUST104912,Great customer support. Very satisfied.,Positive,5,Claim
R02747,CUST105554,Great customer support. Very satisfied.,Positive,4,Claim
R02748,CUST100652,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R02749,CUST104485,"Average experience, neither good nor bad.",Neutral,3,Claim
R02750,CUST100275,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R02751,CUST106822,Fast and helpful service!,Positive,4,Claim
R02752,CUST105462,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R02753,CUST105207,Very bad experience with the support team.,Negative,1,Policy Purchase
R02754,CUST100409,"Service was okay, nothing special.",Neutral,3,Customer Support
R02755,CUST108646,Had to wait weeks for a response.,Negative,1,Policy Purchase
R02756,CUST102517,"Support was fine, not exceptional.",Neutral,3,Claim
R02757,CUST100279,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02758,CUST105442,Had to wait weeks for a response.,Negative,2,Claim
R02759,CUST104018,"Support was fine, not exceptional.",Neutral,3,Claim
R02760,CUST107395,Customer service was rude and unhelpful.,Negative,1,Customer Support
R02761,CUST109326,The claim process was quick and smooth.,Positive,4,Claim
R02762,CUST102913,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R02763,CUST101000,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R02764,CUST106685,Bought the policy without any issues.,Neutral,3,Policy Purchase
R02765,CUST101976,Everything went better than expected.,Positive,5,Policy Purchase
R02766,CUST104873,Bought the policy without any issues.,Neutral,3,Claim
R02767,CUST105582,Great customer support. Very satisfied.,Positive,5,Claim
R02768,CUST103241,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R02769,CUST105453,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R02770,CUST107646,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R02771,CUST104268,Bought the policy without any issues.,Neutral,3,Policy Purchase
R02772,CUST104006,Great customer support. Very satisfied.,Positive,4,Claim
R02773,CUST106466,Bought the policy without any issues.,Neutral,3,Claim
R02774,CUST104900,The claim process was quick and smooth.,Positive,4,Policy Purchase
R02775,CUST109208,"Average experience, neither good nor bad.",Neutral,3,Claim
R02776,CUST106673,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R02777,CUST104974,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R02778,CUST106935,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R02779,CUST105772,Fast and helpful service!,Positive,5,Policy Purchase
R02780,CUST105145,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R02781,CUST105351,Everything went better than expected.,Positive,4,Policy Purchase
R02782,CUST106923,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R02783,CUST104319,Great customer support. Very satisfied.,Positive,5,Customer Support
R02784,CUST102476,The policy terms were not clearly explained.,Negative,1,Claim
R02785,CUST104227,Customer service was rude and unhelpful.,Negative,2,Claim
R02786,CUST101696,Very bad experience with the support team.,Negative,2,Policy Purchase
R02787,CUST109638,The claim process was quick and smooth.,Positive,5,Policy Purchase
R02788,CUST109312,Fast and helpful service!,Positive,4,Policy Purchase
R02789,CUST102530,The claim process was quick and smooth.,Positive,5,Customer Support
R02790,CUST105584,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R02791,CUST105437,"Service was okay, nothing special.",Neutral,3,Claim
R02792,CUST101440,Very bad experience with the support team.,Negative,2,Customer Support
R02793,CUST104294,Everything went better than expected.,Positive,4,Customer Support
R02794,CUST103800,"Support was fine, not exceptional.",Neutral,3,Customer Support
R02795,CUST102967,"Service was okay, nothing special.",Neutral,3,Claim
R02796,CUST103857,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R02797,CUST106814,The policy terms were not clearly explained.,Negative,1,Customer Support
R02798,CUST106311,Very bad experience with the support team.,Negative,1,Customer Support
R02799,CUST106334,"Support was fine, not exceptional.",Neutral,3,Claim
R02800,CUST108857,Very bad experience with the support team.,Negative,2,Claim
R02801,CUST105658,The claim process was quick and smooth.,Positive,4,Customer Support
R02802,CUST100676,Very bad experience with the support team.,Negative,2,Policy Purchase
R02803,CUST105969,Fast and helpful service!,Positive,4,Customer Support
R02804,CUST108631,"Service was okay, nothing special.",Neutral,3,Claim
R02805,CUST101503,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R02806,CUST105376,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R02807,CUST101836,It was a typical insurance interaction.,Neutral,3,Claim
R02808,CUST105681,Customer service was rude and unhelpful.,Negative,1,Claim
R02809,CUST107982,Very bad experience with the support team.,Negative,1,Customer Support
R02810,CUST109034,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R02811,CUST107304,Very bad experience with the support team.,Negative,1,Customer Support
R02812,CUST105265,"Service was okay, nothing special.",Neutral,3,Claim
R02813,CUST101217,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R02814,CUST105106,Very bad experience with the support team.,Negative,1,Policy Purchase
R02815,CUST102089,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02816,CUST101208,Fast and helpful service!,Positive,5,Policy Purchase
R02817,CUST103041,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02818,CUST100033,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R02819,CUST107836,The policy terms were not clearly explained.,Negative,2,Claim
R02820,CUST108346,"Support was fine, not exceptional.",Neutral,3,Claim
R02821,CUST108308,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R02822,CUST108000,Fast and helpful service!,Positive,5,Claim
R02823,CUST106979,It was a typical insurance interaction.,Neutral,3,Claim
R02824,CUST105923,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R02825,CUST107146,"Support was fine, not exceptional.",Neutral,3,Claim
R02826,CUST104498,It was a typical insurance interaction.,Neutral,3,Customer Support
R02827,CUST102551,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R02828,CUST108343,Had to wait weeks for a response.,Negative,1,Customer Support
R02829,CUST109835,Very bad experience with the support team.,Negative,2,Customer Support
R02830,CUST107871,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R02831,CUST109381,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R02832,CUST106271,Everything went better than expected.,Positive,4,Claim
R02833,CUST100414,Very bad experience with the support team.,Negative,2,Customer Support
R02834,CUST106886,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R02835,CUST105858,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R02836,CUST102972,Very bad experience with the support team.,Negative,2,Policy Purchase
R02837,CUST109356,Everything went better than expected.,Positive,4,Claim
R02838,CUST105609,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R02839,CUST104015,Great customer support. Very satisfied.,Positive,5,Customer Support
R02840,CUST108291,Great customer support. Very satisfied.,Positive,5,Customer Support
R02841,CUST105189,Had to wait weeks for a response.,Negative,1,Policy Purchase
R02842,CUST100033,The claim process was quick and smooth.,Positive,5,Policy Purchase
R02843,CUST101920,Easy to buy a policy online. Loved it!,Positive,4,Claim
R02844,CUST108141,Had to wait weeks for a response.,Negative,2,Customer Support
R02845,CUST109058,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R02846,CUST100008,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R02847,CUST108129,Everything went better than expected.,Positive,4,Policy Purchase
R02848,CUST100904,Easy to buy a policy online. Loved it!,Positive,4,Claim
R02849,CUST109420,The policy terms were not clearly explained.,Negative,1,Customer Support
R02850,CUST102155,Fast and helpful service!,Positive,5,Customer Support
R02851,CUST109789,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R02852,CUST105014,Bought the policy without any issues.,Neutral,3,Customer Support
R02853,CUST105492,The policy terms were not clearly explained.,Negative,1,Customer Support
R02854,CUST106103,Had to wait weeks for a response.,Negative,2,Claim
R02855,CUST107012,Very bad experience with the support team.,Negative,2,Policy Purchase
R02856,CUST108019,Fast and helpful service!,Positive,5,Customer Support
R02857,CUST104526,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R02858,CUST102688,The policy terms were not clearly explained.,Negative,2,Claim
